	gender	age	annual_income	hobby	bought_product_category
89978	0	25	1450	6	3
89979	0	39	1410	8	2
89980	0	64	700	0	0
89981	1	62	400	7	2
89982	0	20	840	5	6
89983	1	35	1000	5	4
89984	0	63	1480	5	6
89985	0	71	620	9	3
89986	0	33	1420	6	3
89987	1	36	240	9	7
89988	0	84	1300	7	3
89989	0	34	750	5	3
89990	0	80	780	1	7
89991	1	18	1070	2	3
89992	0	60	230	9	0
89993	0	59	1130	9	5
89994	1	79	1080	7	6
89995	0	31	490	0	6
89996	1	61	240	6	4
89997	0	23	1200	1	3
89998	1	32	250	1	3
89999	1	51	1410	7	5
90000	1	44	210	1	4
90001	1	71	300	0	4
90002	1	88	260	3	6
90003	0	55	1390	3	6
90004	0	48	1080	7	3
90005	0	60	1480	4	6
90006	1	63	730	5	5
90007	1	24	1060	9	7
90008	0	20	690	8	0
90009	1	34	440	6	2
90010	1	58	870	0	3
90011	1	79	350	6	4
90012	0	36	660	6	7
90013	1	42	1310	8	4
90014	0	39	940	8	5
90015	1	33	710	0	7
90016	0	68	410	0	0
90017	0	26	760	1	6
90018	1	25	850	6	6
90019	0	79	280	6	4
90020	1	75	700	2	2
90021	1	44	420	6	6
90022	1	87	670	4	5
90023	1	77	170	7	1
90024	0	64	560	5	0
90025	1	32	1120	9	7
90026	0	45	1340	9	4
90027	0	29	210	4	6
90028	1	42	660	8	1
90029	0	49	1130	3	6
90030	0	75	770	4	6
90031	0	26	170	9	5
90032	0	50	600	8	2
90033	1	44	1190	3	2
90034	0	27	680	9	7
90035	0	18	360	8	7
90036	0	55	1080	0	4
90037	1	61	360	9	4
90038	1	54	620	9	7
90039	0	61	460	5	0
90040	1	69	1040	3	6
90041	0	31	630	5	3
90042	1	48	590	7	5
90043	0	69	1390	3	6
90044	1	85	570	7	6
90045	0	62	1290	6	3
90046	0	23	260	3	0
90047	1	86	860	2	2
90048	1	23	1050	3	6
90049	0	55	500	1	4
90050	0	27	510	2	6
90051	1	61	1360	1	4
90052	0	47	770	8	4
90053	0	21	1210	7	6
90054	0	30	1100	1	3
90055	0	72	160	0	4
90056	0	82	1150	7	4
90057	1	62	240	2	1
90058	1	49	1210	9	6
90059	1	76	460	7	2
90060	1	68	860	9	1
90061	1	75	540	8	2
90062	0	32	340	6	0
90063	0	53	1340	3	6
90064	1	28	1470	7	3
90065	1	76	190	8	1
90066	0	71	850	7	4
90067	1	69	210	8	6
90068	0	23	910	2	4
90069	0	22	1190	3	6
90070	0	56	1400	6	0
90071	0	42	1090	8	5
90072	1	39	1310	5	4
90073	0	37	1090	0	3
90074	0	73	830	7	5
90075	0	21	560	8	6
90076	0	85	1230	4	6
90077	0	62	820	0	0
90078	1	78	750	1	3
90079	1	33	1250	9	6
90080	0	70	940	1	3
90081	1	21	660	3	2
90082	1	80	420	3	5
90083	1	39	660	9	6
90084	0	80	860	1	4
90085	0	32	1130	2	3
90086	1	51	590	0	3
90087	1	84	920	5	1
90088	0	87	630	6	4
90089	1	63	600	0	5
90090	1	57	570	4	6
90091	0	18	1170	0	3
90092	1	62	850	4	6
90093	0	89	190	5	0
90094	0	47	900	4	6
90095	1	70	570	4	6
90096	1	33	1070	1	6
90097	1	59	1460	3	6
90098	1	53	620	4	4
90099	1	82	500	0	2
90100	0	78	910	4	6
90101	1	76	1150	2	5
90102	1	89	570	4	5
90103	0	21	1280	4	6
90104	0	45	300	9	7
90105	1	22	200	4	3
90106	1	28	1350	6	6
90107	1	48	520	6	1
90108	1	77	1180	5	6
90109	1	27	260	2	4
90110	0	47	850	1	2
90111	1	46	1440	5	5
90112	0	45	1160	0	6
90113	0	81	1310	2	5
90114	1	18	1110	5	0
90115	1	66	820	3	6
90116	1	35	1400	6	4
90117	0	20	170	9	6
90118	0	28	790	9	1
90119	0	88	920	0	2
90120	0	84	980	5	6
90121	1	37	220	7	0
90122	1	64	780	7	4
90123	1	74	170	4	0
90124	1	53	1320	6	4
90125	1	54	930	6	4
90126	1	66	1010	1	3
90127	0	18	760	2	6
90128	1	64	370	4	6
90129	1	31	550	8	5
90130	0	34	1180	9	3
90131	0	80	1000	0	0
90132	1	89	210	4	2
90133	0	22	940	7	4
90134	1	75	980	9	2
90135	1	73	930	2	5
90136	0	18	1290	8	6
90137	0	58	610	0	4
90138	1	68	1470	1	5
90139	0	63	1290	7	4
90140	1	22	1190	3	6
90141	0	25	1480	8	6
90142	1	61	1470	4	6
90143	0	24	1190	7	6
90144	1	51	900	4	6
90145	0	81	200	8	0
90146	1	43	560	9	7
90147	1	54	160	4	1
90148	0	22	1040	5	0
90149	0	19	1080	7	6
90150	1	62	1140	9	4
90151	0	70	940	5	4
90152	1	24	850	4	2
90153	0	49	740	7	6
90154	0	66	950	0	0
90155	1	53	380	7	0
90156	1	84	260	2	2
90157	0	34	840	4	6
90158	0	20	1290	7	5
90159	0	83	1150	8	6
90160	1	79	360	7	5
90161	1	65	680	2	0
90162	1	76	410	9	2
90163	0	52	590	7	0
90164	0	33	720	4	6
90165	0	36	370	5	0
90166	0	76	1360	6	4
90167	0	67	1130	7	5
90168	0	40	230	6	4
90169	1	59	1360	3	6
90170	0	83	1240	2	5
90171	0	54	1140	3	5
90172	1	68	880	5	0
90173	1	48	680	1	5
90174	1	25	1250	2	5
90175	0	89	1460	2	6
90176	0	19	990	0	3
90177	1	23	250	1	2
90178	1	76	890	7	5
90179	1	27	700	0	3
90180	1	33	510	3	1
90181	0	77	1420	3	6
90182	0	28	340	9	0
90183	0	20	970	8	3
90184	1	63	1370	8	5
90185	1	83	1150	4	6
90186	1	64	1430	8	5
90187	0	48	860	3	2
90188	0	85	580	3	6
90189	1	24	330	9	4
90190	1	63	1100	5	1
90191	0	61	1000	3	6
90192	1	53	620	8	2
90193	0	30	340	2	0
90194	1	73	1480	0	4
90195	1	27	1210	5	6
90196	1	29	300	3	6
90197	0	31	1090	1	3
90198	0	59	320	9	4
90199	1	26	920	6	6
90200	0	75	1110	1	6
90201	0	86	800	9	7
90202	1	44	780	5	3
90203	0	61	1090	0	4
90204	1	84	1400	3	2
90205	0	54	640	3	6
90206	1	61	650	1	1
90207	0	51	400	1	2
90208	1	72	150	0	2
90209	0	46	1460	2	4
90210	1	51	550	6	2
90211	1	35	520	4	2
90212	0	63	1360	8	6
90213	0	64	1230	7	4
90214	0	84	720	7	6
90215	0	85	1140	2	6
90216	0	58	1220	9	3
90217	1	72	1380	9	2
90218	0	46	610	2	3
90219	1	25	270	1	2
90220	1	45	1260	9	6
90221	0	42	1200	3	6
90222	0	58	1340	8	2
90223	1	40	1430	0	2
90224	1	77	760	8	1
90225	1	40	340	5	1
90226	0	71	160	4	5
90227	1	28	670	4	5
90228	1	79	260	1	2
90229	1	22	850	9	7
90230	1	52	1430	3	2
90231	1	53	500	5	6
90232	0	55	420	5	3
90233	0	24	1110	2	0
90234	0	70	1000	9	7
90235	1	58	1130	5	6
90236	1	31	880	0	3
90237	1	21	800	7	6
90238	1	68	1490	9	6
90239	1	24	810	0	4
90240	0	42	220	5	0
90241	0	48	1190	1	2
90242	1	81	770	4	6
90243	1	55	1380	5	5
90244	0	24	750	1	6
90245	0	27	1260	1	4
90246	1	68	160	2	4
90247	0	86	1350	3	6
90248	0	21	490	8	2
90249	1	61	1420	0	3
90250	0	64	680	0	6
90251	1	45	160	0	2
90252	0	59	400	2	7
90253	1	76	280	8	2
90254	1	55	900	7	0
90255	0	86	160	2	5
90256	1	57	420	8	5
90257	1	85	740	8	2
90258	1	20	170	2	5
90259	0	78	970	6	0
90260	0	54	1320	0	0
90261	0	80	330	6	4
90262	0	26	250	2	5
90263	0	79	770	4	6
90264	0	84	590	1	3
90265	0	38	600	1	5
90266	0	68	510	5	0
90267	1	38	760	2	5
90268	0	33	1000	2	3
90269	0	69	200	4	3
90270	1	42	1090	7	2
90271	0	54	530	5	1
90272	0	67	1330	4	5
90273	0	26	1240	3	6
90274	1	20	1000	2	0
90275	1	78	1040	6	6
90276	0	38	1450	0	0
90277	1	28	850	1	6
90278	1	76	220	9	7
90279	1	66	410	5	5
90280	0	58	1100	2	4
90281	0	23	1180	0	3
90282	1	29	950	3	6
90283	0	66	1470	8	5
90284	0	82	740	0	0
90285	0	20	400	3	6
90286	1	22	430	9	7
90287	1	20	190	4	1
90288	1	78	1250	5	1
90289	0	55	220	6	4
90290	1	86	170	3	2
90291	1	58	1240	8	6
90292	0	24	340	3	6
90293	0	88	450	9	7
90294	0	71	1400	9	5
90295	0	21	580	2	0
90296	1	86	810	9	6
90297	1	55	550	9	4
90298	1	26	700	4	3
90299	1	36	1330	7	1
90300	1	22	940	7	3
90301	1	74	290	3	6
90302	0	83	280	6	0
90303	1	82	710	0	5
90304	0	80	470	3	5
90305	0	30	890	4	6
90306	1	70	1070	5	2
90307	0	20	970	4	6
90308	1	25	1030	0	3
90309	0	84	800	1	3
90310	0	47	1420	6	0
90311	1	59	770	7	1
90312	0	44	1230	9	7
90313	0	82	940	2	2
90314	0	49	490	8	6
90315	1	22	1470	9	1
90316	0	60	700	5	5
90317	0	24	1350	5	0
90318	0	43	170	1	0
90319	1	37	600	8	3
90320	0	37	1420	4	6
90321	0	29	940	0	1
90322	1	41	500	1	2
90323	0	67	600	1	3
90324	0	56	680	0	3
90325	0	50	150	8	0
90326	0	48	510	5	6
90327	0	61	1170	4	4
90328	0	62	830	1	6
90329	0	72	540	9	6
90330	0	64	1050	3	4
90331	1	50	1120	3	6
90332	0	38	1200	2	0
90333	1	19	1280	1	3
90334	1	46	1000	5	1
90335	1	20	1490	9	6
90336	1	38	370	8	2
90337	0	47	320	5	1
90338	1	78	1320	8	2
90339	1	57	930	2	3
90340	1	49	960	8	7
90341	1	56	930	0	7
90342	1	84	790	1	6
90343	0	51	610	0	3
90344	0	66	1090	5	4
90345	0	34	1490	7	6
90346	0	74	830	5	6
90347	0	46	1160	6	4
90348	1	85	1280	0	4
90349	1	20	960	4	2
90350	1	44	700	7	5
90351	0	57	1230	3	6
90352	1	65	430	5	5
90353	1	28	730	2	0
90354	1	39	1470	7	4
90355	1	38	370	4	6
90356	0	42	360	2	0
90357	0	21	860	0	4
90358	0	18	210	5	0
90359	0	87	590	1	0
90360	1	23	850	6	1
90361	0	43	190	0	4
90362	0	51	1350	2	6
90363	0	54	500	2	5
90364	0	49	1120	3	6
90365	0	82	940	6	4
90366	0	65	160	5	0
90367	1	74	450	6	4
90368	1	19	570	0	3
90369	0	50	810	8	3
90370	1	41	1060	8	2
90371	1	72	720	3	6
90372	1	41	1480	0	3
90373	0	57	740	0	4
90374	0	45	310	6	4
90375	0	60	920	2	5
90376	1	23	1230	2	6
90377	0	47	200	1	0
90378	1	22	1330	5	4
90379	1	48	970	4	6
90380	1	18	1320	7	5
90381	0	33	840	1	6
90382	0	54	490	7	5
90383	1	53	440	7	5
90384	1	83	1030	1	6
90385	0	72	430	4	5
90386	1	79	900	6	0
90387	0	80	1220	8	6
90388	0	80	1170	8	1
90389	1	33	1180	6	4
90390	1	86	740	7	5
90391	0	69	220	0	4
90392	1	25	1050	2	3
90393	1	67	940	4	6
90394	1	30	270	2	6
90395	1	23	720	5	6
90396	0	29	680	0	3
90397	1	39	250	1	5
90398	1	46	490	1	4
90399	1	52	1440	7	5
90400	0	36	480	8	5
90401	0	50	970	1	3
90402	0	26	690	2	6
90403	1	79	1430	3	3
90404	0	52	190	3	4
90405	1	43	980	3	6
90406	0	75	170	3	0
90407	1	51	190	7	6
90408	0	54	950	1	3
90409	1	42	1290	1	2
90410	1	58	1390	6	4
90411	1	32	670	8	6
90412	0	45	810	3	2
90413	0	27	740	5	6
90414	1	49	1080	9	7
90415	0	24	610	9	3
90416	0	84	870	6	5
90417	1	85	1330	5	4
90418	1	33	230	8	6
90419	0	55	950	4	6
90420	0	30	1420	5	3
90421	1	40	620	0	3
90422	0	48	540	7	6
90423	0	80	490	9	0
90424	0	21	360	2	0
90425	1	47	890	1	2
90426	0	88	160	2	6
90427	0	57	1270	4	6
90428	0	19	1340	5	0
90429	0	50	390	3	6
90430	0	74	390	4	4
90431	1	67	320	9	4
90432	1	83	650	6	4
90433	0	66	1200	5	0
90434	0	53	380	7	4
90435	1	49	720	9	4
90436	1	77	550	1	6
90437	1	46	710	3	4
90438	0	26	1020	4	6
90439	1	75	400	5	2
90440	0	69	940	7	3
90441	1	85	200	4	3
90442	0	82	1190	8	3
90443	1	53	390	9	5
90444	1	75	250	5	0
90445	1	71	370	1	0
90446	0	72	1390	4	6
90447	0	22	320	6	4
90448	0	29	570	0	7
90449	0	54	180	9	5
90450	1	64	480	9	0
90451	1	75	320	8	1
90452	1	71	580	3	6
90453	1	80	310	7	5
90454	1	63	580	5	0
90455	0	68	250	2	5
90456	1	42	1260	4	6
90457	0	48	1050	4	3
90458	1	28	230	7	6
90459	0	46	1320	7	1
90460	0	31	710	6	6
90461	1	22	1210	3	6
90462	1	55	730	0	6
90463	0	81	1020	6	6
90464	1	75	250	3	4
90465	1	25	670	1	4
90466	1	18	400	4	2
90467	1	60	600	6	1
90468	0	38	1190	6	4
90469	1	55	560	1	3
90470	1	51	1110	2	6
90471	1	27	1430	0	2
90472	0	59	1180	1	1
90473	1	39	510	3	6
90474	0	62	370	7	4
90475	0	88	430	4	0
90476	1	29	1380	1	3
90477	1	56	760	5	5
90478	0	27	1040	6	3
90479	0	61	420	5	4
90480	1	58	840	0	4
90481	1	63	1450	0	3
90482	0	44	1180	2	3
90483	0	38	740	2	4
90484	1	60	370	8	4
90485	0	22	1040	5	3
90486	1	67	700	0	2
90487	1	48	710	4	3
90488	1	49	1010	1	2
90489	0	69	590	6	4
90490	0	49	1290	6	0
90491	1	85	210	6	4
90492	0	77	170	7	2
90493	0	81	670	0	0
90494	0	72	1150	1	3
90495	0	63	1330	6	5
90496	0	46	1440	3	6
90497	1	22	690	3	2
90498	1	83	1170	9	3
90499	0	74	430	5	0
90500	0	29	1460	5	4
90501	1	24	820	9	4
90502	0	37	810	6	4
90503	1	58	400	0	3
90504	1	75	580	6	1
90505	1	24	410	0	6
90506	0	18	830	7	1
90507	0	44	1330	0	2
90508	1	75	730	7	4
90509	0	54	880	4	6
90510	0	62	240	5	0
90511	1	47	180	3	1
90512	1	46	250	8	2
90513	0	69	1310	0	6
90514	0	38	1420	3	6
90515	1	70	670	9	6
90516	1	28	630	8	2
90517	0	37	670	6	4
90518	0	81	510	2	5
90519	1	26	200	4	6
90520	0	75	1220	9	4
90521	0	77	390	3	6
90522	1	56	1330	6	2
90523	0	83	940	5	4
90524	0	75	460	6	0
90525	0	80	820	1	5
90526	1	22	680	7	6
90527	0	76	760	7	4
90528	0	85	490	9	4
90529	0	20	1250	8	3
90530	1	85	640	2	5
90531	1	74	910	9	1
90532	0	31	580	1	3
90533	1	42	770	4	5
90534	1	81	190	1	3
90535	1	81	340	0	5
90536	1	28	400	8	0
90537	0	69	1300	6	4
90538	0	62	710	6	1
90539	0	34	670	3	6
90540	1	81	580	7	5
90541	1	72	740	5	0
90542	0	58	960	0	4
90543	1	89	230	1	5
90544	1	81	1270	7	2
90545	1	23	1040	6	4
90546	1	82	1080	6	4
90547	1	56	970	5	1
90548	1	46	440	7	3
90549	1	19	920	7	2
90550	0	18	620	4	2
90551	0	19	520	6	0
90552	1	57	440	1	0
90553	0	32	1010	4	4
90554	0	60	1070	8	4
90555	1	47	980	1	4
90556	1	22	990	2	2
90557	0	42	230	0	3
90558	0	81	1260	6	4
90559	0	54	890	0	6
90560	1	26	370	7	2
90561	0	63	1110	9	5
90562	1	37	710	6	6
90563	1	79	720	2	3
90564	1	85	340	5	2
90565	1	86	810	7	5
90566	1	27	1340	0	3
90567	1	64	1200	0	1
90568	1	21	260	5	2
90569	1	76	1220	5	5
90570	1	75	900	5	0
90571	0	25	340	3	0
90572	0	72	940	6	6
90573	0	22	800	0	3
90574	1	53	1420	9	3
90575	0	27	1420	6	4
90576	1	44	410	9	1
90577	0	70	630	2	5
90578	1	46	560	0	6
90579	0	77	1390	8	1
90580	0	67	1190	4	6
90581	1	87	990	5	5
90582	0	64	530	2	5
90583	0	65	1160	7	6
90584	0	34	160	7	4
90585	0	53	1050	0	6
90586	0	43	840	5	0
90587	0	47	270	6	5
90588	1	86	580	8	0
90589	0	82	270	0	4
90590	0	62	770	6	4
90591	0	54	1150	6	4
90592	0	35	880	3	5
90593	0	63	470	7	0
90594	0	67	300	3	0
90595	1	41	350	9	4
90596	0	89	750	6	4
90597	1	29	930	5	4
90598	0	52	480	5	7
90599	0	69	1150	6	4
90600	1	76	1090	8	2
90601	0	48	1030	8	3
90602	0	56	550	5	5
90603	1	61	160	6	2
90604	1	58	550	1	4
90605	0	35	460	1	0
90606	1	84	1420	5	1
90607	0	34	790	6	4
90608	1	82	430	6	4
90609	0	66	510	2	5
90610	0	20	1250	6	5
90611	1	45	1140	6	6
90612	0	44	470	1	4
90613	1	58	590	0	3
90614	1	75	450	4	4
90615	1	34	230	4	6
90616	0	20	1220	0	3
90617	1	50	1040	1	6
90618	0	28	550	6	6
90619	1	88	1200	3	6
90620	0	60	570	4	6
90621	1	55	740	0	4
90622	1	61	1240	6	6
90623	0	46	300	0	0
90624	1	86	170	5	2
90625	0	51	1210	2	5
90626	1	75	910	3	6
90627	0	26	790	3	6
90628	1	36	200	7	5
90629	0	57	1480	8	5
90630	1	33	1400	3	1
90631	1	18	1020	4	6
90632	0	87	490	8	1
90633	1	27	230	3	4
90634	0	79	1100	2	6
90635	0	75	1030	6	2
90636	1	52	1060	9	4
90637	0	45	1110	8	5
90638	0	69	1450	1	4
90639	1	70	780	4	6
90640	1	49	230	7	0
90641	1	44	1350	1	3
90642	0	86	520	3	6
90643	1	82	560	0	2
90644	0	62	250	7	0
90645	0	67	1430	2	3
90646	0	21	700	3	4
90647	0	88	1230	8	3
90648	0	63	210	2	5
90649	1	22	1240	6	6
90650	0	74	470	5	0
90651	1	31	750	1	3
90652	0	46	1190	1	0
90653	1	42	360	1	3
90654	0	47	1030	1	3
90655	0	76	1390	2	0
90656	1	24	530	2	6
90657	1	59	170	6	4
90658	0	40	1380	6	3
90659	1	27	640	5	2
90660	1	20	210	2	5
90661	0	18	700	6	4
90662	0	39	1450	6	0
90663	0	73	600	0	5
90664	1	56	1440	8	5
90665	0	57	560	1	6
90666	1	61	570	4	6
90667	0	55	1110	8	4
90668	1	38	600	2	3
90669	1	37	510	7	6
90670	1	46	1490	6	1
90671	1	52	1150	9	7
90672	0	39	930	1	3
90673	1	48	280	9	7
90674	1	36	1050	5	3
90675	1	37	1470	0	6
90676	1	59	1270	5	1
90677	1	77	1280	7	5
90678	0	73	1330	8	2
90679	0	83	1350	1	4
90680	0	30	1230	3	6
90681	0	57	460	5	0
90682	1	39	520	5	1
90683	0	68	250	8	6
90684	1	61	940	5	6
90685	1	76	1460	4	6
90686	0	40	1400	5	6
90687	1	70	750	8	3
90688	0	79	1430	8	3
90689	0	66	1260	0	2
90690	1	57	630	2	1
90691	0	60	970	6	4
90692	1	18	360	6	1
90693	0	82	1220	8	3
90694	0	43	970	4	6
90695	0	35	610	4	4
90696	1	22	380	5	1
90697	1	23	1150	9	2
90698	0	37	1330	7	0
90699	1	53	1170	1	6
90700	1	57	750	2	5
90701	1	44	1440	5	6
90702	1	29	160	8	0
90703	0	48	1150	5	0
90704	0	20	540	1	4
90705	0	83	790	7	5
90706	1	20	840	4	6
90707	0	63	830	0	6
90708	0	31	210	5	0
90709	0	74	350	3	6
90710	1	50	260	3	1
90711	1	65	400	9	7
90712	1	32	680	6	4
90713	0	19	690	5	0
90714	0	53	1400	7	6
90715	0	75	1410	5	2
90716	1	55	610	9	6
90717	1	34	800	8	2
90718	1	20	1130	6	3
90719	1	22	420	0	3
90720	0	71	250	8	0
90721	0	67	680	8	4
90722	1	77	650	8	6
90723	0	54	750	4	6
90724	0	25	560	5	3
90725	0	30	1180	5	0
90726	1	33	840	0	2
90727	0	46	1310	0	4
90728	0	21	830	8	5
90729	1	29	1220	9	3
90730	0	54	800	2	3
90731	1	37	1420	1	2
90732	0	22	870	4	6
90733	0	51	300	9	2
90734	0	69	660	2	3
90735	0	51	690	9	6
90736	0	35	580	3	6
90737	1	78	340	9	7
90738	1	46	1460	5	4
90739	0	51	890	8	0
90740	1	40	250	4	2
90741	0	47	550	1	3
90742	0	38	1020	0	3
90743	1	19	1060	9	7
90744	0	23	830	6	4
90745	1	89	1190	1	3
90746	0	58	1260	0	3
90747	1	22	1270	8	2
90748	1	65	1180	1	7
90749	1	75	250	1	1
90750	0	40	1300	8	5
90751	0	58	1270	9	3
90752	0	77	380	4	6
90753	1	79	1450	9	6
90754	1	45	390	4	6
90755	0	27	620	9	7
90756	0	53	360	1	4
90757	0	76	1070	4	6
90758	1	39	1100	1	3
90759	0	70	560	3	4
90760	1	42	550	7	6
90761	0	46	1090	9	5
90762	0	40	490	8	5
90763	1	20	630	8	6
90764	0	66	700	7	5
90765	0	44	1390	7	4
90766	0	32	1050	4	6
90767	1	29	390	8	2
90768	0	30	540	4	6
90769	1	27	1330	5	5
90770	0	42	1370	8	1
90771	1	51	1410	1	3
90772	0	48	1180	6	4
90773	0	85	1200	4	6
90774	0	51	1340	9	6
90775	0	80	1420	1	4
90776	1	41	1360	3	6
90777	0	71	520	8	3
90778	0	86	440	3	6
90779	0	69	320	9	4
90780	0	21	1270	5	0
90781	0	72	1370	2	6
90782	0	41	840	1	5
90783	0	36	860	0	4
90784	1	46	1430	0	3
90785	1	75	1270	3	6
90786	1	66	1410	1	6
90787	0	27	370	4	4
90788	1	80	900	2	6
90789	0	24	390	9	7
90790	0	51	630	8	2
90791	1	38	1080	4	6
90792	0	83	860	1	3
90793	1	46	1050	2	2
90794	0	30	1180	5	6
90795	1	53	1340	6	1
90796	0	37	340	1	4
90797	1	51	990	1	4
90798	1	82	1240	7	3
90799	0	38	1400	4	4
90800	1	70	220	1	2
90801	1	42	1430	3	6
90802	0	24	710	4	6
90803	1	68	900	6	4
90804	1	31	1010	0	2
90805	1	86	980	1	4
90806	1	21	210	7	6
90807	1	79	1330	6	3
90808	1	72	400	4	5
90809	1	82	190	9	5
90810	1	44	790	9	5
90811	0	46	910	8	6
90812	1	27	1020	3	6
90813	0	22	740	5	1
90814	0	54	310	9	1
90815	0	36	1080	1	6
90816	1	19	280	5	1
90817	1	76	600	9	6
90818	0	25	1370	0	6
90819	0	45	170	7	5
90820	1	40	1150	4	4
90821	1	66	890	2	1
90822	0	47	150	1	2
90823	0	18	810	5	6
90824	1	75	500	3	6
90825	1	33	1490	0	3
90826	0	33	700	3	6
90827	0	78	1080	1	2
90828	0	36	1100	5	7
90829	0	29	350	5	5
90830	0	63	900	3	6
90831	0	44	1240	4	3
90832	0	79	1400	2	6
90833	1	82	1280	9	7
90834	1	70	750	2	5
90835	1	27	940	9	7
90836	1	65	980	8	7
90837	0	83	1360	2	6
90838	0	51	560	6	4
90839	0	33	960	7	7
90840	1	41	800	2	5
90841	0	89	160	1	6
90842	1	35	1380	0	3
90843	1	58	600	1	4
90844	1	59	1060	3	6
90845	1	49	800	4	5
90846	1	73	810	4	6
90847	1	28	230	3	7
90848	0	71	1270	2	5
90849	1	78	1340	0	3
90850	1	75	1110	7	7
90851	1	88	1210	4	6
90852	1	39	270	3	1
90853	1	67	150	1	7
90854	1	53	680	9	1
90855	1	29	250	1	4
90856	0	76	390	9	4
90857	0	70	1460	9	7
90858	0	69	360	7	4
90859	0	71	1400	0	6
90860	0	72	850	3	6
90861	1	35	310	2	2
90862	0	37	1200	1	3
90863	1	73	1320	5	1
90864	0	64	710	9	7
90865	1	33	170	0	1
90866	1	83	250	1	1
90867	0	54	580	7	4
90868	1	33	190	8	4
90869	1	72	460	3	2
90870	0	85	940	8	6
90871	1	75	610	8	5
90872	0	36	1290	2	5
90873	1	27	1200	0	6
90874	0	82	1210	1	0
90875	0	55	160	1	6
90876	1	29	810	6	4
90877	0	36	1090	1	3
90878	0	81	560	0	0
90879	0	77	390	3	4
90880	0	82	860	7	0
90881	1	42	550	3	6
90882	0	78	780	7	2
90883	1	18	1460	8	2
90884	0	87	1020	1	3
90885	1	23	680	0	4
90886	0	20	190	0	5
90887	1	86	1210	8	6
90888	1	26	1360	7	3
90889	0	32	740	3	4
90890	0	78	1100	2	5
90891	0	67	1150	5	4
90892	0	62	770	3	6
90893	1	73	770	7	5
90894	0	64	670	0	0
90895	0	24	1280	5	4
90896	1	44	450	5	2
90897	1	60	400	6	4
90898	1	78	1270	1	5
90899	0	64	1140	2	5
90900	0	51	800	1	7
90901	1	69	470	6	4
90902	1	87	1370	9	5
90903	0	29	560	1	0
90904	0	55	1390	2	6
90905	0	55	1340	6	6
90906	0	18	1480	9	3
90907	1	31	910	8	6
90908	0	76	350	8	0
90909	1	18	1350	7	6
90910	1	32	680	8	3
90911	1	37	550	7	4
90912	0	36	460	0	3
90913	1	85	370	4	2
90914	0	46	270	4	6
90915	1	59	1180	3	6
90916	1	40	880	6	4
90917	1	89	1240	5	3
90918	1	48	470	5	5
90919	0	52	860	0	5
90920	0	83	400	2	4
90921	1	69	590	3	1
90922	1	80	1460	7	5
90923	0	25	1230	9	6
90924	1	40	1330	4	6
90925	0	22	1180	1	5
90926	0	58	490	8	6
90927	1	80	780	1	2
90928	1	38	690	5	7
90929	0	21	450	6	4
90930	0	38	480	7	4
90931	1	24	730	3	6
90932	1	46	1330	9	2
90933	0	35	580	5	3
90934	0	83	680	2	6
90935	1	75	1200	0	3
90936	1	67	1390	1	3
90937	1	63	300	0	1
90938	1	34	470	0	2
90939	1	78	1270	5	1
90940	1	74	900	0	1
90941	0	40	290	2	5
90942	0	79	480	3	4
90943	1	75	200	6	4
90944	1	56	520	4	3
90945	0	31	690	7	4
90946	1	63	700	3	6
90947	1	84	1010	7	6
90948	0	82	420	1	0
90949	0	87	1440	5	3
90950	1	63	1150	8	6
90951	1	44	560	7	3
90952	0	63	210	9	4
90953	0	86	1310	9	3
90954	0	80	1410	5	0
90955	1	82	180	0	3
90956	0	84	400	2	4
90957	1	89	1350	1	4
90958	0	59	1060	6	6
90959	1	42	890	2	5
90960	1	45	1340	8	1
90961	1	59	920	8	5
90962	0	65	670	1	6
90963	0	41	1390	1	3
90964	1	49	760	8	1
90965	1	41	780	5	0
90966	1	59	270	5	4
90967	0	60	1080	8	0
90968	1	83	680	9	4
90969	1	77	530	0	3
90970	1	29	360	0	2
90971	1	45	320	2	0
90972	1	26	1160	3	6
90973	1	88	550	4	6
90974	1	62	660	8	2
90975	0	19	410	3	6
90976	0	76	1090	8	6
90977	1	65	540	5	4
90978	0	68	1260	6	4
90979	1	46	350	7	5
90980	1	45	1110	5	3
90981	1	25	320	5	3
90982	0	86	250	9	0
90983	1	88	980	4	5
90984	1	63	1380	2	6
90985	1	81	300	1	5
90986	0	57	960	7	3
90987	1	35	1230	4	6
90988	1	89	860	1	4
90989	1	70	1200	4	3
90990	1	58	1120	3	6
90991	1	27	1100	4	6
90992	1	83	630	5	1
90993	1	29	260	3	0
90994	1	27	400	7	2
90995	1	60	1240	0	3
90996	0	64	1310	9	0
90997	0	89	880	1	4
90998	0	66	370	7	0
90999	0	49	1470	4	6
91000	1	71	230	0	0
91001	1	34	620	7	5
91002	0	58	1140	5	0
91003	1	41	390	7	2
91004	1	40	780	4	6
91005	1	70	780	5	1
91006	1	76	960	3	1
91007	1	67	1020	2	2
91008	1	75	430	2	2
91009	1	46	1000	0	3
91010	1	20	1480	4	6
91011	1	66	1350	0	3
91012	0	35	820	0	4
91013	0	19	630	1	6
91014	1	37	1470	5	0
91015	0	56	1290	5	3
91016	1	74	820	9	5
91017	1	38	1050	2	2
91018	1	22	640	8	3
91019	0	20	1000	3	6
91020	0	26	380	2	5
91021	1	37	1160	1	3
91022	0	74	510	2	1
